Date,Group,Item,Value
2015-05-01,Rural goods,Other rural,1640
2015-06-01,Rural goods,Other rural,1733
2015-07-01,Rural goods,Other rural,1487
2015-08-01,Rural goods,Other rural,1655
2015-09-01,Rural goods,Other rural,1477
2015-10-01,Rural goods,Other rural,1540
2015-11-01,Rural goods,Other rural,2049
2015-12-01,Rural goods,Other rural,1858
2016-01-01,Rural goods,Other rural,1562
2016-02-01,Rural goods,Other rural,1505
2016-03-01,Rural goods,Other rural,1572
2016-04-01,Rural goods,Other rural,1611
2016-05-01,Rural goods,Other rural,1684
2016-06-01,Rural goods,Other rural,1630
2016-07-01,Rural goods,Other rural,1762
2016-08-01,Rural goods,Other rural,1816
2016-09-01,Rural goods,Other rural,1521
2016-10-01,Rural goods,Other rural,1497
2016-11-01,Rural goods,Other rural,1961
2016-12-01,Rural goods,Other rural,2349
2017-01-01,Rural goods,Other rural,1911
2017-02-01,Rural goods,Other rural,1712
2017-03-01,Rural goods,Other rural,2022
2017-04-01,Rural goods,Other rural,1888
2017-05-01,Rural goods,Other rural,2082
2017-06-01,Rural goods,Other rural,2023
2017-07-01,Rural goods,Other rural,2210
2017-08-01,Rural goods,Other rural,2145
2017-09-01,Rural goods,Other rural,1848
2017-10-01,Rural goods,Other rural,1768
2017-11-01,Rural goods,Other rural,1788
2017-12-01,Rural goods,Other rural,1784
2018-01-01,Rural goods,Other rural,1401
2018-02-01,Rural goods,Other rural,1761
2018-03-01,Rural goods,Other rural,1866
2018-04-01,Rural goods,Other rural,1856
2018-05-01,Rural goods,Other rural,1823
2018-06-01,Rural goods,Other rural,1986
2018-07-01,Rural goods,Other rural,2077
2018-08-01,Rural goods,Other rural,2150
2018-09-01,Rural goods,Other rural,1782
2018-10-01,Rural goods,Other rural,1744
2018-11-01,Rural goods,Other rural,1848
2018-12-01,Rural goods,Other rural,1891
2019-01-01,Rural goods,Other rural,1876
2019-02-01,Rural goods,Other rural,1741
2019-03-01,Rural goods,Other rural,1963
2019-04-01,Rural goods,Other rural,1802
2019-05-01,Rural goods,Other rural,1843
2019-06-01,Rural goods,Other rural,1907
2019-07-01,Rural goods,Other rural,1829
2019-08-01,Rural goods,Other rural,1835
2019-09-01,Rural goods,Other rural,1687
2019-10-01,Rural goods,Other rural,1687
2019-11-01,Rural goods,Other rural,1710
2019-12-01,Rural goods,Other rural,1907
2020-01-01,Rural goods,Other rural,1595
2020-02-01,Rural goods,Other rural,1569
2020-03-01,Rural goods,Other rural,2001
2020-04-01,Rural goods,Other rural,1795
2020-05-01,Rural goods,Other rural,1717
2020-06-01,Rural goods,Other rural,1671
2020-07-01,Rural goods,Other rural,1364
2020-08-01,Rural goods,Other rural,1561
2020-09-01,Rural goods,Other rural,1431
2020-10-01,Rural goods,Other rural,1496
2020-11-01,Rural goods,Other rural,1458
2020-12-01,Rural goods,Other rural,1682
2021-01-01,Rural goods,Other rural,1646
2021-02-01,Rural goods,Other rural,1509
2021-03-01,Rural goods,Other rural,2100
2021-04-01,Rural goods,Other rural,1816
2021-05-01,Rural goods,Other rural,1827
2021-06-01,Rural goods,Other rural,1894
2021-07-01,Rural goods,Other rural,2089
2021-08-01,Rural goods,Other rural,2063
2021-09-01,Rural goods,Other rural,1963
2021-10-01,Rural goods,Other rural,1771
2021-11-01,Rural goods,Other rural,2290
2021-12-01,Rural goods,Other rural,2102
2022-01-01,Rural goods,Other rural,2520
2022-02-01,Rural goods,Other rural,2184
2022-03-01,Rural goods,Other rural,2549
2022-04-01,Rural goods,Other rural,2358
2022-05-01,Rural goods,Other rural,2680
2022-06-01,Rural goods,Other rural,2781
2022-07-01,Rural goods,Other rural,2828
2022-08-01,Rural goods,Other rural,2917
2022-09-01,Rural goods,Other rural,2909
2022-10-01,Rural goods,Other rural,2726
2022-11-01,Rural goods,Other rural,2952
2022-12-01,Rural goods,Other rural,2841
2023-01-01,Rural goods,Other rural,2215
2023-02-01,Rural goods,Other rural,2314
2023-03-01,Rural goods,Other rural,2840
2023-04-01,Rural goods,Other rural,2146
2023-05-01,Rural goods,Other rural,2552
2023-06-01,Rural goods,Other rural,2359
2023-07-01,Rural goods,Other rural,2807
2023-08-01,Rural goods,Other rural,2806
2023-09-01,Rural goods,Other rural,2655
2023-10-01,Rural goods,Other rural,2529
2023-11-01,Rural goods,Other rural,2385
2023-12-01,Rural goods,Other rural,2583
2024-01-01,Rural goods,Other rural,1828
2024-02-01,Rural goods,Other rural,2287
2024-03-01,Rural goods,Other rural,2419
2024-04-01,Rural goods,Other rural,2121
2024-05-01,Rural goods,Other rural,2285
2024-06-01,Rural goods,Other rural,2608
2024-07-01,Rural goods,Other rural,2711
2024-08-01,Rural goods,Other rural,2565
2024-09-01,Rural goods,Other rural,2533
2024-10-01,Rural goods,Other rural,2231
2024-11-01,Rural goods,Other rural,2985
2024-12-01,Rural goods,Other rural,3503
2025-01-01,Rural goods,Other rural,2686
2025-02-01,Rural goods,Other rural,2615
2025-03-01,Rural goods,Other rural,2803
2025-04-01,Rural goods,Other rural,2148
2025-05-01,Rural goods,Other rural,2437
2025-06-01,Rural goods,Other rural,2247
2025-07-01,Rural goods,Other rural,2632
2025-08-01,Rural goods,Other rural,2775
1971-08-01,Non-rural goods,Non-rural goods,223
1971-09-01,Non-rural goods,Non-rural goods,215
1971-10-01,Non-rural goods,Non-rural goods,195
1971-11-01,Non-rural goods,Non-rural goods,206
1971-12-01,Non-rural goods,Non-rural goods,205
1972-01-01,Non-rural goods,Non-rural goods,187
1972-02-01,Non-rural goods,Non-rural goods,187
1972-03-01,Non-rural goods,Non-rural goods,209
1972-04-01,Non-rural goods,Non-rural goods,195
1972-05-01,Non-rural goods,Non-rural goods,230
1972-06-01,Non-rural goods,Non-rural goods,198
1972-07-01,Non-rural goods,Non-rural goods,201
1972-08-01,Non-rural goods,Non-rural goods,248
1972-09-01,Non-rural goods,Non-rural goods,243
1972-10-01,Non-rural goods,Non-rural goods,259
1972-11-01,Non-rural goods,Non-rural goods,274
1972-12-01,Non-rural goods,Non-rural goods,253
1973-01-01,Non-rural goods,Non-rural goods,259
1973-02-01,Non-rural goods,Non-rural goods,223
1973-03-01,Non-rural goods,Non-rural goods,239
1973-04-01,Non-rural goods,Non-rural goods,209
1973-05-01,Non-rural goods,Non-rural goods,265
1973-06-01,Non-rural goods,Non-rural goods,248
1973-07-01,Non-rural goods,Non-rural goods,268
1973-08-01,Non-rural goods,Non-rural goods,291
1973-09-01,Non-rural goods,Non-rural goods,276
1973-10-01,Non-rural goods,Non-rural goods,316
1973-11-01,Non-rural goods,Non-rural goods,287
1973-12-01,Non-rural goods,Non-rural goods,272
1974-01-01,Non-rural goods,Non-rural goods,269
1974-02-01,Non-rural goods,Non-rural goods,275
1974-03-01,Non-rural goods,Non-rural goods,243
1974-04-01,Non-rural goods,Non-rural goods,261
1974-05-01,Non-rural goods,Non-rural goods,362
1974-06-01,Non-rural goods,Non-rural goods,305
1974-07-01,Non-rural goods,Non-rural goods,396
1974-08-01,Non-rural goods,Non-rural goods,396
1974-09-01,Non-rural goods,Non-rural goods,442
1974-10-01,Non-rural goods,Non-rural goods,472
1974-11-01,Non-rural goods,Non-rural goods,471
1974-12-01,Non-rural goods,Non-rural goods,483
1975-01-01,Non-rural goods,Non-rural goods,403
1975-02-01,Non-rural goods,Non-rural goods,403
1975-03-01,Non-rural goods,Non-rural goods,381
1975-04-01,Non-rural goods,Non-rural goods,465
1975-05-01,Non-rural goods,Non-rural goods,493
1975-06-01,Non-rural goods,Non-rural goods,490
1975-07-01,Non-rural goods,Non-rural goods,492
1975-08-01,Non-rural goods,Non-rural goods,492
1975-09-01,Non-rural goods,Non-rural goods,420
1975-10-01,Non-rural goods,Non-rural goods,484
1975-11-01,Non-rural goods,Non-rural goods,444
1975-12-01,Non-rural goods,Non-rural goods,457
1976-01-01,Non-rural goods,Non-rural goods,429
1976-02-01,Non-rural goods,Non-rural goods,428
1976-03-01,Non-rural goods,Non-rural goods,481
1976-04-01,Non-rural goods,Non-rural goods,520
1976-05-01,Non-rural goods,Non-rural goods,458
1976-06-01,Non-rural goods,Non-rural goods,596
1976-07-01,Non-rural goods,Non-rural goods,586
1976-08-01,Non-rural goods,Non-rural goods,586
1976-09-01,Non-rural goods,Non-rural goods,600
1976-10-01,Non-rural goods,Non-rural goods,556
1976-11-01,Non-rural goods,Non-rural goods,590
1976-12-01,Non-rural goods,Non-rural goods,541
1977-01-01,Non-rural goods,Non-rural goods,565
1977-02-01,Non-rural goods,Non-rural goods,499
1977-03-01,Non-rural goods,Non-rural goods,549
1977-04-01,Non-rural goods,Non-rural goods,568
1977-05-01,Non-rural goods,Non-rural goods,603
1977-06-01,Non-rural goods,Non-rural goods,599
1977-07-01,Non-rural goods,Non-rural goods,565
1977-08-01,Non-rural goods,Non-rural goods,711
1977-09-01,Non-rural goods,Non-rural goods,617
1977-10-01,Non-rural goods,Non-rural goods,652
1977-11-01,Non-rural goods,Non-rural goods,647
1977-12-01,Non-rural goods,Non-rural goods,621
1978-01-01,Non-rural goods,Non-rural goods,527
1978-02-01,Non-rural goods,Non-rural goods,525
1978-03-01,Non-rural goods,Non-rural goods,562
1978-04-01,Non-rural goods,Non-rural goods,596
1978-05-01,Non-rural goods,Non-rural goods,577
1978-06-01,Non-rural goods,Non-rural goods,695
1978-07-01,Non-rural goods,Non-rural goods,654
1978-08-01,Non-rural goods,Non-rural goods,635
1978-09-01,Non-rural goods,Non-rural goods,652
1978-10-01,Non-rural goods,Non-rural goods,679
1978-11-01,Non-rural goods,Non-rural goods,764
1978-12-01,Non-rural goods,Non-rural goods,688
1979-01-01,Non-rural goods,Non-rural goods,724
1979-02-01,Non-rural goods,Non-rural goods,633
1979-03-01,Non-rural goods,Non-rural goods,617
1979-04-01,Non-rural goods,Non-rural goods,707
1979-05-01,Non-rural goods,Non-rural goods,780
1979-06-01,Non-rural goods,Non-rural goods,730
1979-07-01,Non-rural goods,Non-rural goods,793
1979-08-01,Non-rural goods,Non-rural goods,795
1979-09-01,Non-rural goods,Non-rural goods,813
1979-10-01,Non-rural goods,Non-rural goods,956
1979-11-01,Non-rural goods,Non-rural goods,866
1979-12-01,Non-rural goods,Non-rural goods,909
1980-01-01,Non-rural goods,Non-rural goods,841
1980-02-01,Non-rural goods,Non-rural goods,948
1980-03-01,Non-rural goods,Non-rural goods,899
1980-04-01,Non-rural goods,Non-rural goods,926
1980-05-01,Non-rural goods,Non-rural goods,871
1980-06-01,Non-rural goods,Non-rural goods,996
1980-07-01,Non-rural goods,Non-rural goods,1042
1980-08-01,Non-rural goods,Non-rural goods,877
1980-09-01,Non-rural goods,Non-rural goods,898
1980-10-01,Non-rural goods,Non-rural goods,1022
1980-11-01,Non-rural goods,Non-rural goods,969
1980-12-01,Non-rural goods,Non-rural goods,958
1981-01-01,Non-rural goods,Non-rural goods,926
1981-02-01,Non-rural goods,Non-rural goods,833
1981-03-01,Non-rural goods,Non-rural goods,851
1981-04-01,Non-rural goods,Non-rural goods,1011
1981-05-01,Non-rural goods,Non-rural goods,1060
1981-06-01,Non-rural goods,Non-rural goods,1016
1981-07-01,Non-rural goods,Non-rural goods,1003
1981-08-01,Non-rural goods,Non-rural goods,1104
1981-09-01,Non-rural goods,Non-rural goods,1050
1981-10-01,Non-rural goods,Non-rural goods,946
1981-11-01,Non-rural goods,Non-rural goods,945
1981-12-01,Non-rural goods,Non-rural goods,1037
1982-01-01,Non-rural goods,Non-rural goods,812
1982-02-01,Non-rural goods,Non-rural goods,918
1982-03-01,Non-rural goods,Non-rural goods,967
1982-04-01,Non-rural goods,Non-rural goods,926
1982-05-01,Non-rural goods,Non-rural goods,1186
1982-06-01,Non-rural goods,Non-rural goods,1071
1982-07-01,Non-rural goods,Non-rural goods,1231
1982-08-01,Non-rural goods,Non-rural goods,1080
1982-09-01,Non-rural goods,Non-rural goods,1129
1982-10-01,Non-rural goods,Non-rural goods,1218
1982-11-01,Non-rural goods,Non-rural goods,1065
1982-12-01,Non-rural goods,Non-rural goods,1171
1983-01-01,Non-rural goods,Non-rural goods,956
1983-02-01,Non-rural goods,Non-rural goods,942
1983-03-01,Non-rural goods,Non-rural goods,1129
1983-04-01,Non-rural goods,Non-rural goods,1229
1983-05-01,Non-rural goods,Non-rural goods,1245
1983-06-01,Non-rural goods,Non-rural goods,1233
1983-07-01,Non-rural goods,Non-rural goods,1245
1983-08-01,Non-rural goods,Non-rural goods,1245
1983-09-01,Non-rural goods,Non-rural goods,1250
1983-10-01,Non-rural goods,Non-rural goods,1324
1983-11-01,Non-rural goods,Non-rural goods,1307
1983-12-01,Non-rural goods,Non-rural goods,1411
1984-01-01,Non-rural goods,Non-rural goods,1033
1984-02-01,Non-rural goods,Non-rural goods,1145
1984-03-01,Non-rural goods,Non-rural goods,1220
1984-04-01,Non-rural goods,Non-rural goods,1261
1984-05-01,Non-rural goods,Non-rural goods,1368
1984-06-01,Non-rural goods,Non-rural goods,1429
1984-07-01,Non-rural goods,Non-rural goods,1525
1984-08-01,Non-rural goods,Non-rural goods,1589
1984-09-01,Non-rural goods,Non-rural goods,1582
1984-10-01,Non-rural goods,Non-rural goods,1527
1984-11-01,Non-rural goods,Non-rural goods,1432
1984-12-01,Non-rural goods,Non-rural goods,1413
1985-01-01,Non-rural goods,Non-rural goods,1351
1985-02-01,Non-rural goods,Non-rural goods,1364
1985-03-01,Non-rural goods,Non-rural goods,1745
1985-04-01,Non-rural goods,Non-rural goods,1669
1985-05-01,Non-rural goods,Non-rural goods,1960
1985-06-01,Non-rural goods,Non-rural goods,1751
1985-07-01,Non-rural goods,Non-rural goods,1787
1985-08-01,Non-rural goods,Non-rural goods,1795
1985-09-01,Non-rural goods,Non-rural goods,1698
1985-10-01,Non-rural goods,Non-rural goods,1900
1985-11-01,Non-rural goods,Non-rural goods,1695
1985-12-01,Non-rural goods,Non-rural goods,1851
1986-01-01,Non-rural goods,Non-rural goods,1454
1986-02-01,Non-rural goods,Non-rural goods,1468
1986-03-01,Non-rural goods,Non-rural goods,1556
1986-04-01,Non-rural goods,Non-rural goods,1476
1986-05-01,Non-rural goods,Non-rural goods,1580
1986-06-01,Non-rural goods,Non-rural goods,1528
1986-07-01,Non-rural goods,Non-rural goods,1618
1986-08-01,Non-rural goods,Non-rural goods,1910
1986-09-01,Non-rural goods,Non-rural goods,1863
1986-10-01,Non-rural goods,Non-rural goods,2084
1986-11-01,Non-rural goods,Non-rural goods,1715
1986-12-01,Non-rural goods,Non-rural goods,1942
1987-01-01,Non-rural goods,Non-rural goods,1568
1987-02-01,Non-rural goods,Non-rural goods,1651
1987-03-01,Non-rural goods,Non-rural goods,1949
1987-04-01,Non-rural goods,Non-rural goods,1708
1987-05-01,Non-rural goods,Non-rural goods,1873
1987-06-01,Non-rural goods,Non-rural goods,1879
1987-07-01,Non-rural goods,Non-rural goods,1926
1987-08-01,Non-rural goods,Non-rural goods,2027
1987-09-01,Non-rural goods,Non-rural goods,1807
1987-10-01,Non-rural goods,Non-rural goods,2150
1987-11-01,Non-rural goods,Non-rural goods,2107
1987-12-01,Non-rural goods,Non-rural goods,2132
1988-01-01,Non-rural goods,Non-rural goods,1855
1988-02-01,Non-rural goods,Non-rural goods,1884
1988-03-01,Non-rural goods,Non-rural goods,2218
1988-04-01,Non-rural goods,Non-rural goods,1864
1988-05-01,Non-rural goods,Non-rural goods,2174
1988-06-01,Non-rural goods,Non-rural goods,1907
1988-07-01,Non-rural goods,Non-rural goods,2150
1988-08-01,Non-rural goods,Non-rural goods,2145
1988-09-01,Non-rural goods,Non-rural goods,2130
1988-10-01,Non-rural goods,Non-rural goods,2023
1988-11-01,Non-rural goods,Non-rural goods,2181
1988-12-01,Non-rural goods,Non-rural goods,2084
1989-01-01,Non-rural goods,Non-rural goods,1811
1989-02-01,Non-rural goods,Non-rural goods,1934
1989-03-01,Non-rural goods,Non-rural goods,2370
1989-04-01,Non-rural goods,Non-rural goods,2233
1989-05-01,Non-rural goods,Non-rural goods,2503
1989-06-01,Non-rural goods,Non-rural goods,2448
1989-07-01,Non-rural goods,Non-rural goods,2473
1989-08-01,Non-rural goods,Non-rural goods,2639
1989-09-01,Non-rural goods,Non-rural goods,2631
1989-10-01,Non-rural goods,Non-rural goods,2636
1989-11-01,Non-rural goods,Non-rural goods,2630
1989-12-01,Non-rural goods,Non-rural goods,2482
1990-01-01,Non-rural goods,Non-rural goods,2221
1990-02-01,Non-rural goods,Non-rural goods,2420
1990-03-01,Non-rural goods,Non-rural goods,2657
1990-04-01,Non-rural goods,Non-rural goods,2576
1990-05-01,Non-rural goods,Non-rural goods,2792
1990-06-01,Non-rural goods,Non-rural goods,2729
1990-07-01,Non-rural goods,Non-rural goods,2864
1990-08-01,Non-rural goods,Non-rural goods,2982
1990-09-01,Non-rural goods,Non-rural goods,2844
1990-10-01,Non-rural goods,Non-rural goods,3045
1990-11-01,Non-rural goods,Non-rural goods,2937
1990-12-01,Non-rural goods,Non-rural goods,3121
1991-01-01,Non-rural goods,Non-rural goods,2744
1991-02-01,Non-rural goods,Non-rural goods,2627
1991-03-01,Non-rural goods,Non-rural goods,3273
1991-04-01,Non-rural goods,Non-rural goods,2801
1991-05-01,Non-rural goods,Non-rural goods,3141
1991-06-01,Non-rural goods,Non-rural goods,2949
1991-07-01,Non-rural goods,Non-rural goods,3039
1991-08-01,Non-rural goods,Non-rural goods,3161
1991-09-01,Non-rural goods,Non-rural goods,2916
1991-10-01,Non-rural goods,Non-rural goods,3061
1991-11-01,Non-rural goods,Non-rural goods,2994
1991-12-01,Non-rural goods,Non-rural goods,3098
1992-01-01,Non-rural goods,Non-rural goods,2769
1992-02-01,Non-rural goods,Non-rural goods,2756
1992-03-01,Non-rural goods,Non-rural goods,2986
1992-04-01,Non-rural goods,Non-rural goods,2849
1992-05-01,Non-rural goods,Non-rural goods,3126
1992-06-01,Non-rural goods,Non-rural goods,3165
1992-07-01,Non-rural goods,Non-rural goods,3356
1992-08-01,Non-rural goods,Non-rural goods,3180
1992-09-01,Non-rural goods,Non-rural goods,3446
1992-10-01,Non-rural goods,Non-rural goods,3484
1992-11-01,Non-rural goods,Non-rural goods,3404
1992-12-01,Non-rural goods,Non-rural goods,3516
1993-01-01,Non-rural goods,Non-rural goods,3055
1993-02-01,Non-rural goods,Non-rural goods,3042
1993-03-01,Non-rural goods,Non-rural goods,3364
1993-04-01,Non-rural goods,Non-rural goods,3206
1993-05-01,Non-rural goods,Non-rural goods,3554
1993-06-01,Non-rural goods,Non-rural goods,3448
1993-07-01,Non-rural goods,Non-rural goods,3693
1993-08-01,Non-rural goods,Non-rural goods,3615
1993-09-01,Non-rural goods,Non-rural goods,3449
1993-10-01,Non-rural goods,Non-rural goods,3752
1993-11-01,Non-rural goods,Non-rural goods,3574
1993-12-01,Non-rural goods,Non-rural goods,3671
1994-01-01,Non-rural goods,Non-rural goods,2933
1994-02-01,Non-rural goods,Non-rural goods,3027
1994-03-01,Non-rural goods,Non-rural goods,3486
1994-04-01,Non-rural goods,Non-rural goods,3380
1994-05-01,Non-rural goods,Non-rural goods,3721
1994-06-01,Non-rural goods,Non-rural goods,3387
1994-07-01,Non-rural goods,Non-rural goods,3588
1994-08-01,Non-rural goods,Non-rural goods,3593
1994-09-01,Non-rural goods,Non-rural goods,3662
