Date,Group,Item,Value
1983-08-01,Consumption goods,"Food and beverages, mainly for consumption",-71
1983-09-01,Consumption goods,"Food and beverages, mainly for consumption",-64
1983-10-01,Consumption goods,"Food and beverages, mainly for consumption",-70
1983-11-01,Consumption goods,"Food and beverages, mainly for consumption",-75
1983-12-01,Consumption goods,"Food and beverages, mainly for consumption",-69
1984-01-01,Consumption goods,"Food and beverages, mainly for consumption",-82
1984-02-01,Consumption goods,"Food and beverages, mainly for consumption",-81
1984-03-01,Consumption goods,"Food and beverages, mainly for consumption",-77
1984-04-01,Consumption goods,"Food and beverages, mainly for consumption",-65
1984-05-01,Consumption goods,"Food and beverages, mainly for consumption",-93
1984-06-01,Consumption goods,"Food and beverages, mainly for consumption",-68
1984-07-01,Consumption goods,"Food and beverages, mainly for consumption",-74
1984-08-01,Consumption goods,"Food and beverages, mainly for consumption",-78
1984-09-01,Consumption goods,"Food and beverages, mainly for consumption",-87
1984-10-01,Consumption goods,"Food and beverages, mainly for consumption",-98
1984-11-01,Consumption goods,"Food and beverages, mainly for consumption",-103
1984-12-01,Consumption goods,"Food and beverages, mainly for consumption",-88
1985-01-01,Consumption goods,"Food and beverages, mainly for consumption",-99
1985-02-01,Consumption goods,"Food and beverages, mainly for consumption",-101
1985-03-01,Consumption goods,"Food and beverages, mainly for consumption",-84
1985-04-01,Consumption goods,"Food and beverages, mainly for consumption",-89
1985-05-01,Consumption goods,"Food and beverages, mainly for consumption",-98
1985-06-01,Consumption goods,"Food and beverages, mainly for consumption",-91
1985-07-01,Consumption goods,"Food and beverages, mainly for consumption",-90
1985-08-01,Consumption goods,"Food and beverages, mainly for consumption",-106
1985-09-01,Consumption goods,"Food and beverages, mainly for consumption",-92
1985-10-01,Consumption goods,"Food and beverages, mainly for consumption",-106
1985-11-01,Consumption goods,"Food and beverages, mainly for consumption",-104
1985-12-01,Consumption goods,"Food and beverages, mainly for consumption",-106
1986-01-01,Consumption goods,"Food and beverages, mainly for consumption",-99
1986-02-01,Consumption goods,"Food and beverages, mainly for consumption",-93
1986-03-01,Consumption goods,"Food and beverages, mainly for consumption",-92
1986-04-01,Consumption goods,"Food and beverages, mainly for consumption",-105
1986-05-01,Consumption goods,"Food and beverages, mainly for consumption",-91
1986-06-01,Consumption goods,"Food and beverages, mainly for consumption",-111
1986-07-01,Consumption goods,"Food and beverages, mainly for consumption",-108
1986-08-01,Consumption goods,"Food and beverages, mainly for consumption",-100
1986-09-01,Consumption goods,"Food and beverages, mainly for consumption",-124
1986-10-01,Consumption goods,"Food and beverages, mainly for consumption",-142
1986-11-01,Consumption goods,"Food and beverages, mainly for consumption",-102
1986-12-01,Consumption goods,"Food and beverages, mainly for consumption",-137
1987-01-01,Consumption goods,"Food and beverages, mainly for consumption",-120
1987-02-01,Consumption goods,"Food and beverages, mainly for consumption",-119
1987-03-01,Consumption goods,"Food and beverages, mainly for consumption",-115
1987-04-01,Consumption goods,"Food and beverages, mainly for consumption",-115
1987-05-01,Consumption goods,"Food and beverages, mainly for consumption",-100
1987-06-01,Consumption goods,"Food and beverages, mainly for consumption",-102
1987-07-01,Consumption goods,"Food and beverages, mainly for consumption",-113
1987-08-01,Consumption goods,"Food and beverages, mainly for consumption",-117
1987-09-01,Consumption goods,"Food and beverages, mainly for consumption",-110
1987-10-01,Consumption goods,"Food and beverages, mainly for consumption",-132
1987-11-01,Consumption goods,"Food and beverages, mainly for consumption",-142
1987-12-01,Consumption goods,"Food and beverages, mainly for consumption",-128
1988-01-01,Consumption goods,"Food and beverages, mainly for consumption",-115
1988-02-01,Consumption goods,"Food and beverages, mainly for consumption",-132
1988-03-01,Consumption goods,"Food and beverages, mainly for consumption",-135
1988-04-01,Consumption goods,"Food and beverages, mainly for consumption",-106
1988-05-01,Consumption goods,"Food and beverages, mainly for consumption",-113
1988-06-01,Consumption goods,"Food and beverages, mainly for consumption",-111
1988-07-01,Consumption goods,"Food and beverages, mainly for consumption",-126
1988-08-01,Consumption goods,"Food and beverages, mainly for consumption",-119
1988-09-01,Consumption goods,"Food and beverages, mainly for consumption",-116
1988-10-01,Consumption goods,"Food and beverages, mainly for consumption",-159
1988-11-01,Consumption goods,"Food and beverages, mainly for consumption",-159
1988-12-01,Consumption goods,"Food and beverages, mainly for consumption",-135
1989-01-01,Consumption goods,"Food and beverages, mainly for consumption",-151
1989-02-01,Consumption goods,"Food and beverages, mainly for consumption",-148
1989-03-01,Consumption goods,"Food and beverages, mainly for consumption",-146
1989-04-01,Consumption goods,"Food and beverages, mainly for consumption",-129
1989-05-01,Consumption goods,"Food and beverages, mainly for consumption",-149
1989-06-01,Consumption goods,"Food and beverages, mainly for consumption",-128
1989-07-01,Consumption goods,"Food and beverages, mainly for consumption",-135
1989-08-01,Consumption goods,"Food and beverages, mainly for consumption",-171
1989-09-01,Consumption goods,"Food and beverages, mainly for consumption",-140
1989-10-01,Consumption goods,"Food and beverages, mainly for consumption",-159
1989-11-01,Consumption goods,"Food and beverages, mainly for consumption",-172
1989-12-01,Consumption goods,"Food and beverages, mainly for consumption",-151
1990-01-01,Consumption goods,"Food and beverages, mainly for consumption",-163
1990-02-01,Consumption goods,"Food and beverages, mainly for consumption",-134
1990-03-01,Consumption goods,"Food and beverages, mainly for consumption",-152
1990-04-01,Consumption goods,"Food and beverages, mainly for consumption",-124
1990-05-01,Consumption goods,"Food and beverages, mainly for consumption",-168
1990-06-01,Consumption goods,"Food and beverages, mainly for consumption",-128
1990-07-01,Consumption goods,"Food and beverages, mainly for consumption",-149
1990-08-01,Consumption goods,"Food and beverages, mainly for consumption",-163
1990-09-01,Consumption goods,"Food and beverages, mainly for consumption",-148
1990-10-01,Consumption goods,"Food and beverages, mainly for consumption",-177
1990-11-01,Consumption goods,"Food and beverages, mainly for consumption",-192
1990-12-01,Consumption goods,"Food and beverages, mainly for consumption",-154
1991-01-01,Consumption goods,"Food and beverages, mainly for consumption",-174
1991-02-01,Consumption goods,"Food and beverages, mainly for consumption",-142
1991-03-01,Consumption goods,"Food and beverages, mainly for consumption",-144
1991-04-01,Consumption goods,"Food and beverages, mainly for consumption",-169
1991-05-01,Consumption goods,"Food and beverages, mainly for consumption",-165
1991-06-01,Consumption goods,"Food and beverages, mainly for consumption",-145
1991-07-01,Consumption goods,"Food and beverages, mainly for consumption",-154
1991-08-01,Consumption goods,"Food and beverages, mainly for consumption",-160
1991-09-01,Consumption goods,"Food and beverages, mainly for consumption",-150
1991-10-01,Consumption goods,"Food and beverages, mainly for consumption",-180
1991-11-01,Consumption goods,"Food and beverages, mainly for consumption",-205
1991-12-01,Consumption goods,"Food and beverages, mainly for consumption",-198
1992-01-01,Consumption goods,"Food and beverages, mainly for consumption",-172
1992-02-01,Consumption goods,"Food and beverages, mainly for consumption",-150
1992-03-01,Consumption goods,"Food and beverages, mainly for consumption",-173
1992-04-01,Consumption goods,"Food and beverages, mainly for consumption",-166
1992-05-01,Consumption goods,"Food and beverages, mainly for consumption",-157
1992-06-01,Consumption goods,"Food and beverages, mainly for consumption",-163
1992-07-01,Consumption goods,"Food and beverages, mainly for consumption",-184
1992-08-01,Consumption goods,"Food and beverages, mainly for consumption",-174
1992-09-01,Consumption goods,"Food and beverages, mainly for consumption",-193
1992-10-01,Consumption goods,"Food and beverages, mainly for consumption",-229
1992-11-01,Consumption goods,"Food and beverages, mainly for consumption",-205
1992-12-01,Consumption goods,"Food and beverages, mainly for consumption",-198
1993-01-01,Consumption goods,"Food and beverages, mainly for consumption",-178
1993-02-01,Consumption goods,"Food and beverages, mainly for consumption",-174
1993-03-01,Consumption goods,"Food and beverages, mainly for consumption",-199
1993-04-01,Consumption goods,"Food and beverages, mainly for consumption",-181
1993-05-01,Consumption goods,"Food and beverages, mainly for consumption",-177
1993-06-01,Consumption goods,"Food and beverages, mainly for consumption",-167
1993-07-01,Consumption goods,"Food and beverages, mainly for consumption",-208
1993-08-01,Consumption goods,"Food and beverages, mainly for consumption",-204
1993-09-01,Consumption goods,"Food and beverages, mainly for consumption",-209
1993-10-01,Consumption goods,"Food and beverages, mainly for consumption",-218
1993-11-01,Consumption goods,"Food and beverages, mainly for consumption",-236
1993-12-01,Consumption goods,"Food and beverages, mainly for consumption",-222
1994-01-01,Consumption goods,"Food and beverages, mainly for consumption",-190
1994-02-01,Consumption goods,"Food and beverages, mainly for consumption",-175
1994-03-01,Consumption goods,"Food and beverages, mainly for consumption",-207
1994-04-01,Consumption goods,"Food and beverages, mainly for consumption",-174
1994-05-01,Consumption goods,"Food and beverages, mainly for consumption",-199
1994-06-01,Consumption goods,"Food and beverages, mainly for consumption",-186
1994-07-01,Consumption goods,"Food and beverages, mainly for consumption",-211
1994-08-01,Consumption goods,"Food and beverages, mainly for consumption",-199
1994-09-01,Consumption goods,"Food and beverages, mainly for consumption",-208
1994-10-01,Consumption goods,"Food and beverages, mainly for consumption",-237
1994-11-01,Consumption goods,"Food and beverages, mainly for consumption",-259
1994-12-01,Consumption goods,"Food and beverages, mainly for consumption",-235
1995-01-01,Consumption goods,"Food and beverages, mainly for consumption",-226
1995-02-01,Consumption goods,"Food and beverages, mainly for consumption",-199
1995-03-01,Consumption goods,"Food and beverages, mainly for consumption",-236
1995-04-01,Consumption goods,"Food and beverages, mainly for consumption",-168
1995-05-01,Consumption goods,"Food and beverages, mainly for consumption",-230
1995-06-01,Consumption goods,"Food and beverages, mainly for consumption",-182
1995-07-01,Consumption goods,"Food and beverages, mainly for consumption",-245
1995-08-01,Consumption goods,"Food and beverages, mainly for consumption",-233
1995-09-01,Consumption goods,"Food and beverages, mainly for consumption",-231
1995-10-01,Consumption goods,"Food and beverages, mainly for consumption",-255
1995-11-01,Consumption goods,"Food and beverages, mainly for consumption",-263
1995-12-01,Consumption goods,"Food and beverages, mainly for consumption",-243
1996-01-01,Consumption goods,"Food and beverages, mainly for consumption",-251
1996-02-01,Consumption goods,"Food and beverages, mainly for consumption",-215
1996-03-01,Consumption goods,"Food and beverages, mainly for consumption",-203
1996-04-01,Consumption goods,"Food and beverages, mainly for consumption",-209
1996-05-01,Consumption goods,"Food and beverages, mainly for consumption",-220
1996-06-01,Consumption goods,"Food and beverages, mainly for consumption",-193
1996-07-01,Consumption goods,"Food and beverages, mainly for consumption",-263
1996-08-01,Consumption goods,"Food and beverages, mainly for consumption",-255
1996-09-01,Consumption goods,"Food and beverages, mainly for consumption",-224
1996-10-01,Consumption goods,"Food and beverages, mainly for consumption",-283
1996-11-01,Consumption goods,"Food and beverages, mainly for consumption",-240
1996-12-01,Consumption goods,"Food and beverages, mainly for consumption",-264
1997-01-01,Consumption goods,"Food and beverages, mainly for consumption",-244
1997-02-01,Consumption goods,"Food and beverages, mainly for consumption",-225
1997-03-01,Consumption goods,"Food and beverages, mainly for consumption",-219
1997-04-01,Consumption goods,"Food and beverages, mainly for consumption",-228
1997-05-01,Consumption goods,"Food and beverages, mainly for consumption",-211
1997-06-01,Consumption goods,"Food and beverages, mainly for consumption",-223
1997-07-01,Consumption goods,"Food and beverages, mainly for consumption",-270
1997-08-01,Consumption goods,"Food and beverages, mainly for consumption",-265
1997-09-01,Consumption goods,"Food and beverages, mainly for consumption",-260
1997-10-01,Consumption goods,"Food and beverages, mainly for consumption",-314
1997-11-01,Consumption goods,"Food and beverages, mainly for consumption",-296
1997-12-01,Consumption goods,"Food and beverages, mainly for consumption",-299
1998-01-01,Consumption goods,"Food and beverages, mainly for consumption",-256
1998-02-01,Consumption goods,"Food and beverages, mainly for consumption",-246
1998-03-01,Consumption goods,"Food and beverages, mainly for consumption",-286
1998-04-01,Consumption goods,"Food and beverages, mainly for consumption",-246
1998-05-01,Consumption goods,"Food and beverages, mainly for consumption",-251
1998-06-01,Consumption goods,"Food and beverages, mainly for consumption",-294
1998-07-01,Consumption goods,"Food and beverages, mainly for consumption",-285
1998-08-01,Consumption goods,"Food and beverages, mainly for consumption",-276
1998-09-01,Consumption goods,"Food and beverages, mainly for consumption",-319
1998-10-01,Consumption goods,"Food and beverages, mainly for consumption",-347
1998-11-01,Consumption goods,"Food and beverages, mainly for consumption",-344
1998-12-01,Consumption goods,"Food and beverages, mainly for consumption",-342
1999-01-01,Consumption goods,"Food and beverages, mainly for consumption",-281
1999-02-01,Consumption goods,"Food and beverages, mainly for consumption",-284
1999-03-01,Consumption goods,"Food and beverages, mainly for consumption",-307
1999-04-01,Consumption goods,"Food and beverages, mainly for consumption",-286
1999-05-01,Consumption goods,"Food and beverages, mainly for consumption",-267
1999-06-01,Consumption goods,"Food and beverages, mainly for consumption",-285
